_id,date,validoorig,date-insert,city,state,valororig,parametro,estacionesid,id,hora,fecha
5ca4c491e2705c19327ac8de,2018-01-01T04:00:00.000Z,1,2019-04-03T14:34:57.600Z,Valle de México,Ciudad de México,88,PM10,240,240PM1018010104,4,2018-01-01
5ca4c498e2705c19327b7a18,2018-01-01T02:00:00.000Z,1,2019-04-03T14:35:04.763Z,Valle de México,Ciudad de México,92,PM10,242,242PM1018010102,2,2018-01-01
5ca4c4a3e2705c19327caf7d,2018-01-17T04:00:00.000Z,1,2019-04-03T14:35:15.943Z,Valle de México,Ciudad de México,37,PM10,244,244PM1018011704,4,2018-01-17
5ca4c4b5e2705c19327eb0c1,2018-01-01T02:00:00.000Z,1,2019-04-03T14:35:33.126Z,Valle de México,Ciudad de México,100,PM10,249,249PM1018010102,2,2018-01-01
5ca4c4bae2705c19327f515c,2018-01-01T02:00:00.000Z,1,2019-04-03T14:35:38.653Z,Valle de México,Ciudad de México,52,PM10,250,250PM1018010102,2,2018-01-01
5ca4c4c0e2705c19327febfa,2018-01-01T02:00:00.000Z,1,2019-04-03T14:35:44.037Z,Valle de México,Ciudad de México,96,PM10,251,251PM1018010102,2,2018-01-01
5ca4c4c6e2705c1932809d79,2018-01-11T03:00:00.000Z,1,2019-04-03T14:35:50.311Z,Valle de México,Ciudad de México,94,PM10,252,252PM1018011103,3,2018-01-11
5ca4c4d1e2705c193281eaee,2018-01-01T02:00:00.000Z,1,2019-04-03T14:36:01.778Z,Valle de México,Ciudad de México,114,PM10,256,256PM1018010102,2,2018-01-01
5ca4c4e2e2705c193283cfc7,2018-07-30T16:00:00.000Z,1,2019-04-03T14:36:18.908Z,Valle de México,Ciudad de México,0,PM10,259,259PM1018073016,16,2018-07-30
5ca4c4e8e2705c1932845d3f,2018-01-01T02:00:00.000Z,1,2019-04-03T14:36:24.481Z,Valle de México,Ciudad de México,101,PM10,260,260PM1018010102,2,2018-01-01
5ca4c4eee2705c1932850f60,2018-01-01T02:00:00.000Z,1,2019-04-03T14:36:30.257Z,Valle de México,Ciudad de México,86,PM10,262,262PM1018010102,2,2018-01-01
5ca4c4f4e2705c193285ce52,2018-01-01T02:00:00.000Z,1,2019-04-03T14:36:36.318Z,Valle de México,Ciudad de México,91,PM10,263,263PM1018010102,2,2018-01-01
5ca4c4f9e2705c1932866f40,2018-01-01T02:00:00.000Z,1,2019-04-03T14:36:41.623Z,Valle de México,Ciudad de México,172,PM10,265,265PM1018010102,2,2018-01-01
5ca4c4fee2705c193286fc3d,2018-01-01T02:00:00.000Z,1,2019-04-03T14:36:46.197Z,Valle de México,Ciudad de México,90,PM10,266,266PM1018010102,2,2018-01-01
5ca4c504e2705c193287c079,2018-01-01T02:00:00.000Z,1,2019-04-03T14:36:52.424Z,Valle de México,Ciudad de México,136,PM10,267,267PM1018010102,2,2018-01-01
5ca4c508e2705c193288335a,2018-03-23T00:00:00.000Z,1,2019-04-03T14:36:56.044Z,Valle de México,Ciudad de México,75,PM10,268,268PM1018032300,0,2018-03-23
5ca4c515e2705c1932898e4c,2018-01-01T02:00:00.000Z,1,2019-04-03T14:37:09.392Z,Valle de México,Ciudad de México,137,PM10,270,270PM1018010102,2,2018-01-01
5ca4c51be2705c19328a33d4,2018-01-01T02:00:00.000Z,1,2019-04-03T14:37:15.453Z,Valle de México,Ciudad de México,67,PM10,271,271PM1018010102,2,2018-01-01
5ca4c533e2705c19328d04a8,2018-01-11T04:00:00.000Z,1,2019-04-03T14:37:39.787Z,Valle de México,Ciudad de México,48,PM10,299,299PM1018011104,4,2018-01-11
5ca4c53ce2705c19328e09db,2018-01-01T02:00:00.000Z,1,2019-04-03T14:37:48.687Z,Valle de México,Ciudad de México,48,PM10,301,301PM1018010102,2,2018-01-01
5ca4c53fe2705c19328e6912,2018-12-21T19:00:00.000Z,1,2019-04-03T14:37:51.897Z,Valle de México,Ciudad de México,57,PM10,302,302PM1018122119,19,2018-12-21
