date,O3_AO,PM10_AO,O3_AZ,PM10_AZ,O3_BJ,PM10_BJ,O3_CY,PM10_CY,O3_CJ,PM10_CJ,O3_CH,PM10_CH,O3_IC,PM10_IC,O3_IZ,PM10_IZ,O3_MH,PM10_MH,O3_MA,PM10_MA,O3_TL,PM10_TL,O3_VC,PM10_VC,O3_XO,PM10_XO
15/11/2014,19.41666667,62.33333333,22.29166667,60.20833333,,,27.23611111,5e-324,23.9375,40.875,17.91666667,,27.04166667,43.25,29.625,53.5,,,,,26.20833333,43.25,25.66666667,71.5,35.79166667,34.29166667
16/11/2014,26.45454545,34.08695652,28.59090909,38.04166667,,,29.59090909,5e-324,27.79545455,30.04166667,21.5,,30.33333333,32.91304348,30.95238095,38.82608696,,,,,27.08333333,24.08333333,25.68181818,55.2173913,34.27272727,29.05
17/11/2014,19.875,20.29166667,22.91666667,33.7826087,,,23.59722222,0,25.16666667,19.58333333,14.83333333,,22.83333333,26.29166667,23.45833333,35.29166667,,,,,25.20833333,24.45,18.125,35.375,29.33333333,29.57142857
18/11/2014,7.842105263,,5.263157895,51.375,,,14.34722222,5e-324,16.52083333,30.88888889,9.083333333,,16.16666667,29.20833333,15.95833333,44.63636364,,,,,17.20833333,32.38095238,14.25,47.69565217,21.83333333,
19/11/2014,19.70833333,46,23.79166667,55.625,,,24.88194444,0,21.5,44.20833333,16.20833333,,25.54166667,47.91666667,24.625,63.79166667,,,,,25.41666667,40.56521739,22.70833333,79.16666667,29.66666667,43.30434783
20/11/2014,10.5,42.16666667,8.916666667,47.66666667,,,13.5,0,12.83333333,41.625,7.75,,4.444444444,30.33333333,14.83333333,48.45833333,,,,,15,30.75,13.75,56.45833333,24.95833333,40.66666667
21/11/2014,7.583333333,42.54166667,9.958333333,59.20833333,,,10.36111111,0,12.64583333,35.54166667,6.75,,,39.20833333,14.58333333,60.54166667,,,,,10.70833333,47,10.95833333,69.30434783,23.125,42.41666667
22/11/2014,13.95833333,29.90909091,14.625,42.375,,,18.50694444,0,15.75,30.41666667,11.29166667,,,33.29166667,19.56521739,54.52173913,,,,,18.66666667,32.7826087,15.35416667,57.875,26.79166667,32.47368421
23/11/2014,24.72727273,23.65217391,25.77272727,29.41666667,,,28.13636364,5e-324,31,16.44444444,20.77272727,,,19.21428571,28.72727273,36.2173913,,,,,26.27083333,33.83333333,21.15909091,41.25,31.22727273,28
24/11/2014,17.29166667,33,15.83333333,62.33333333,,,18.59027778,5e-324,24.20833333,31.33333333,10.09090909,,,,14.61904762,40.92857143,,,,,23.85416667,31.9,14.3125,49.86363636,23.66666667,30.81818182
25/11/2014,14.58333333,42.17391304,15.08333333,63.25,,,20.93055556,0,18.41666667,30.65,12.33333333,,19.79166667,38.33333333,21.625,,,,,,22.70833333,41.94736842,18.35416667,69.27272727,28.54545455,33.66666667
26/11/2014,20.25,36.60869565,16.41666667,43.25,,,21.31944444,5e-324,31.625,,14.20833333,,19,32.70833333,19.29166667,46.0952381,,,,,24.4375,,18.10416667,54.79166667,21.35,36.57142857
27/11/2014,20.95833333,37.91666667,14.41666667,45.91666667,,,18.38888889,0,28.29166667,28.4,,,17.625,36.58333333,14.58333333,59.20833333,,,,,23.66666667,,14.5625,62.375,21.33333333,41.83333333
28/11/2014,19.16666667,71.70833333,18.75,64.16666667,,,21.73611111,0,20.08333333,68.33333333,12.375,,19.33333333,50.375,11.68421053,72.54166667,,,,,25.85416667,,17.10416667,79.33333333,27.125,62.83333333
29/11/2014,27.79166667,81.7826087,25.95833333,81.375,,,32.13888889,0,34.39583333,81.125,19.7,,27.20833333,59.33333333,27.79166667,78.75,,,,,35.625,74.04166667,25.91666667,86.5,36.33333333,64.625
30/11/2014,34.5,57.04166667,31.13636364,59.20833333,,,38.06060606,0,44.04545455,57.33333333,24.72727273,,33.72727273,56.45833333,36.54545455,80.20833333,,,,,40.3125,61.95833333,32.61363636,86.95833333,49,60.8125
01/12/2014,26.86363636,41.71428571,24.625,57.33333333,,,29.39583333,5e-324,35.5,51.5,20.79166667,,25.95652174,52.33333333,24.33333333,77.16666667,,,,,33.45833333,52.58333333,24.64583333,74.26086957,30.5,
02/12/2014,22.75,49.13043478,22.41666667,49.75,,,29.1875,5e-324,32.16666667,45.58333333,17.875,,29.20833333,35.16666667,27.08333333,48.75,,,,,29.83333333,43.625,26.5,57.41666667,29.5,53.58333333
03/12/2014,22.75,58.5,23.29166667,57.70833333,,,28.77083333,0,28.66666667,55.875,18.45833333,62.82608696,26.79166667,46.70833333,27.95833333,66.875,,,,,31.79166667,48.29166667,25.27083333,68.54166667,36.83333333,58.54166667
04/12/2014,28.83333333,89.54166667,26.29166667,84.125,,,31.52083333,5e-324,31.83333333,94.08333333,18.95833333,97.95833333,27.29166667,60.33333333,30.83333333,89.66666667,,,,,37.22916667,71.86956522,24.45833333,95.70833333,38.41666667,74.58333333
05/12/2014,15.90909091,93.17391304,33.25,98.54166667,,,40.22916667,0,44.33333333,88,26,103.25,34.58333333,70.33333333,39.70833333,96.29166667,,,,,44.89583333,72.125,35.27083333,111.625,49.66666667,76.875
06/12/2014,,63.79166667,24,70.04166667,,,29.72916667,0,33.85416667,58.17391304,17.20833333,85.17391304,27.54166667,59.91666667,27.33333333,91.20833333,,,,,34.64583333,64.20833333,23.83333333,97.70833333,41.33333333,72
07/12/2014,,24.76190476,23.27272727,30.91666667,,,28.20454545,0,31.34090909,21.7826087,17.95454545,31.6,24.81818182,24.95833333,23.36363636,33.79166667,,,,,28.27083333,20.0952381,22.61363636,39.625,28.86363636,25.58333333
08/12/2014,,32.7826087,16.54166667,35.41666667,,,19.27083333,0,23.52083333,28.26315789,12.20833333,39.47826087,18.5,30.20833333,16.25,45.04347826,,,,,22.14583333,31.375,16.04166667,52.30434783,21.75,39.79166667
09/12/2014,,27.60869565,17.625,33.91666667,,,21.47916667,5e-324,27.33333333,26.69565217,12.625,37.34782609,19.625,25.16666667,18.04166667,37.41666667,,,,,23.77083333,29.5,18.45833333,37.26666667,24.16666667,36.04166667
10/12/2014,,54.95833333,17.33333333,50.25,,,23.45833333,5e-324,24.83333333,57.75,12.79166667,62.41666667,21.04166667,40.70833333,21.875,52.375,,,,,25.47916667,44.79166667,21.14583333,73.95,26.66666667,56.58333333
11/12/2014,,55.09090909,11.125,65.95833333,,,17.45833333,0,20.45833333,61.70833333,9.666666667,76.375,16.66666667,56.90909091,16.79166667,64.125,,,,,19.02083333,56.375,14.79166667,87.9047619,21.70833333,62.08333333
12/12/2014,,74.41666667,13.75,60.04761905,,,10.84027778,5e-324,15.29166667,70.41666667,7.625,78.91666667,15.125,55.45833333,16.13043478,69.56521739,,,,,12.9375,61.16666667,16.27083333,83.16666667,21.41666667,63.08333333
13/12/2014,,61.91666667,15.91666667,60.83333333,,,24.91666667,0,18.66666667,64.66666667,14.16666667,63.20833333,23.16666667,46.375,26,62.25,,,,,23.4375,46.58333333,23.79166667,65.95833333,29.83333333,50.08333333
14/12/2014,,37.29166667,20.18181818,51.33333333,,,22.98484848,0,27.09090909,37.54166667,13.77272727,59.04166667,22.13636364,45.75,24.40909091,64.58333333,,,,,23.04166667,38.70833333,20.27272727,64.375,30.5,38.69565217
15/12/2014,,49.45833333,22.45833333,48.16666667,,,25.22222222,0,27.08333333,51.08333333,16.70833333,58.5,23.83333333,42.125,26.95833333,56.41666667,,,,,27.45833333,44.20833333,22.64583333,65.83333333,28.83333333,45.66666667
16/12/2014,,51.29166667,21.1,62.20833333,,,22.36111111,0,21.25,52.70833333,11.05263158,60.04166667,20.08333333,44.45833333,21.70833333,63.58333333,,,,,25.04166667,43.29166667,19.29166667,71,23.625,51.375
17/12/2014,,58.5,,68.625,,,24.11805556,5e-324,23.75,49.91666667,19.91666667,64.125,22.08333333,50.45833333,23.58333333,73.33333333,,,,,24.22916667,52.79166667,22.14583333,75.58333333,25.625,57.375
18/12/2014,26.375,59.29166667,,77.91666667,,,26.5,5e-324,35.625,51.73913043,22.04166667,75.08695652,24.16666667,60.5,31.08333333,88.41666667,,,,,30.625,60.91304348,25.35416667,90.29166667,33.77272727,50.88235294
19/12/2014,28.33333333,43.29166667,22.83333333,63.125,,,25.58333333,0,27.6875,41.81818182,21.16666667,64.31578947,25.04545455,45.9047619,25.91666667,69.54166667,,,,,29.625,50.86956522,21.125,65.95833333,31.375,52.25
20/12/2014,29.41666667,45.04166667,21.54166667,61.04166667,,,24.26388889,5e-324,27.25,37.69565217,20,66.60869565,,,26.54166667,66.25,,,,,27.66666667,49.70833333,21,78.25,31.45833333,49
21/12/2014,22.27272727,33.73913043,20.40909091,40.7826087,,,22.46969697,0,24.84090909,29.875,18.90909091,38.60869565,,,23.04545455,41.69565217,,,,,23.52083333,39.1,18.77272727,48,27.04545455,36.29166667
22/12/2014,9.916666667,37.92307692,9.458333333,42.65217391,,,11.30555556,0,13.8125,32.45454545,9.25,51.23809524,,,14.25,49.08695652,,,,,14.54166667,50.29166667,9.083333333,56.29166667,19.33333333,54.54545455
23/12/2014,7.1,,11.625,22.875,,,10.34722222,0,15.08333333,13.82352941,8.166666667,34.73913043,,,12.45833333,32.84210526,,,,,12.29166667,27.29166667,6.916666667,31.70833333,21.79166667,27.27777778
24/12/2014,4.625,16,3.541666667,15.91666667,,,6.652777778,0,10.95833333,10.58333333,6.541666667,17.15789474,,25.41666667,9.916666667,13.86363636,,,,,5.729166667,14.75,4.395833333,17.78947368,12,14
25/12/2014,15.875,14.05882353,13.91666667,,,,16.54166667,5e-324,18.29166667,11.5,15.56521739,12.07142857,16.95833333,11.54166667,16.95833333,15,,,,,17.20833333,,13.75,16.52380952,21.14285714,
26/12/2014,10.625,21.84210526,8.125,32.61904762,,,10.66666667,5e-324,11.52083333,15.8,8.291666667,22.05,12.125,17.82608696,14.29166667,23.91304348,,,,,13.79166667,22.375,9.604166667,24.79166667,19.875,36
27/12/2014,17.58333333,21.5,14.5,42.875,,,16.16666667,0,17.29166667,18,14.45833333,36.65217391,16.04166667,32.08333333,15.875,46.45454545,,,,,18.5,32.15789474,15.125,45.54166667,18.79166667,26.6
28/12/2014,35.63636364,37.47619048,28.13636364,36.79166667,,,29.65151515,5e-324,35.5,25.35,26.18181818,40,29.22727273,35.875,29.13636364,46.625,,,,,31.1875,33.66666667,26.90909091,50.45833333,27.81818182,36.68181818
29/12/2014,28.75,43.04347826,20.83333333,66.29166667,,,22.26388889,0,32.91666667,36.29166667,18.83333333,54.875,20.41666667,38.41666667,22,56.91666667,,,,,25.625,54.69565217,19.77083333,64.52173913,29.16666667,35.57142857
30/12/2014,45.20833333,63.04166667,22.79166667,76.625,,,35.58333333,0,41,55.20833333,23.33333333,72.16666667,28.875,59.08695652,35.83333333,90.375,,,,,39.47916667,58,27.72916667,85.58333333,32.20833333,47.375
31/12/2014,41.08333333,134.9583333,23.95833333,103.0833333,,,30.16666667,0,35.66666667,97.27272727,21.91666667,123.75,25.17391304,105.4347826,28.45833333,113.8333333,,,,,33.83333333,114.5454545,24.4375,130.9583333,40.08333333,109.7916667
01/01/2015,,94.75,21.5,97.625,,,21.77777778,6.4e-323,37.16666667,110.5,19.33333333,104.6521739,21.70833333,93.83333333,20.375,107.8636364,23.25,109.9166667,,,26.71180556,102.55,19.33333333,96.18181818,21.41666667,143.9090909
02/01/2015,,22.11111111,12.66666667,34.5,,,17.34722222,0,24.5625,,12.83333333,29.47826087,15.41666667,25.41666667,14.23809524,32.44444444,12,26,,,23.88194444,20.58333333,13.64583333,40.69565217,24.33333333,
03/01/2015,,16.05,12.375,32.75,,,14.79166667,0,16.9375,18,12.33333333,24,17.20833333,17.04166667,18.625,25.68181818,10.86956522,19.875,,,20.86458333,18.75,12.83333333,29.08695652,21.04166667,
04/01/2015,,31.85714286,14.90909091,35.54166667,,,17.54545455,0,21.09090909,33.63636364,14.13636364,38.16666667,17.13636364,33.16666667,17.18181818,41.70833333,15.13636364,29.83333333,,,19.57291667,33.625,15.56818182,48.70833333,19.86363636,34
05/01/2015,,24.39130435,10,33.45833333,,,13.625,0,20.75,22.08695652,9.458333333,35.56521739,11.04166667,25.75,9,41.125,14.25,24.16666667,,,14.98263889,23.875,11.8125,41.33333333,11.39130435,34.41176471
06/01/2015,,40.04347826,10.25,47.58333333,,,12.5,0,16.875,26.56521739,9.5,46.625,12.20833333,36.45833333,11.875,45.375,11.54166667,30.25,,,14.875,34.66666667,10.54166667,54.04166667,15.7826087,32.09090909
07/01/2015,,30,14.70833333,29.72727273,,,16.56944444,5e-324,21.8125,31.81818182,13.45833333,33,16.04761905,23.125,13.47619048,29.70833333,14.25,25.70833333,,,19.10416667,26.39130435,16.02083333,26.875,19.04347826,26.57894737
08/01/2015,,36.86363636,16.08333333,32.54166667,,,17.90972222,5e-324,18.5,30.04166667,16,45.05882353,19.375,22.45833333,20,36.04545455,15.375,29,,,20.20833333,25.91666667,20.35416667,,22.875,36.64705882
09/01/2015,,49.65217391,16.25,64.66666667,,,18.88888889,0,22.33333333,39.60869565,14.91666667,63.625,18.33333333,41.08333333,18.33333333,61.79166667,17.125,52.25,,,24.29166667,46.16666667,18.4375,62.58333333,22.95833333,48.54166667
10/01/2015,,,19.20833333,49.25,,,24.91666667,0,26.08333333,37.7826087,19.375,44.25,22.66666667,33.25,23.04166667,47.375,21.83333333,40.25,,,27.41666667,32.8125,20.64583333,51.04166667,26.83333333,27.5
11/01/2015,40.54545455,,25.40909091,43.625,,,32.60606061,0,38.47727273,30.95,25.40909091,45.66666667,27.63636364,43,29.13636364,53.375,29.04545455,35.04166667,,,36.96875,34.4375,27.79545455,57.70833333,33.45454545,46.34782609
12/01/2015,42.16666667,,29.375,62.66666667,,,33.48611111,0,41.47916667,57.125,28.17391304,67.75,34.83333333,49.125,36.875,69.54166667,33.625,62.29166667,,,45,49.54545455,30.375,74.25,33.5,50.60869565
13/01/2015,36.95238095,63.20833333,28.04166667,84.91666667,,,36.69444444,0,49.875,67.09090909,24.79166667,77.41666667,31.75,62,35.29166667,80.33333333,32.16666667,66.83333333,,,49.95833333,55.73913043,30.39583333,90.5,38.79166667,48.69565217
14/01/2015,37.75,72.04166667,26.79166667,78.66666667,,,30.38194444,0,37.1875,66.79166667,24.75,72.91666667,30.08333333,56.375,27.18181818,70.29166667,23.80952381,66.1,,,39.67708333,56.64583333,30.91666667,71.79166667,35.83333333,64.23809524
15/01/2015,43.65217391,62.82608696,30.16666667,73.16666667,,,34.98611111,5e-324,46.97916667,69.36363636,26.5,66.54166667,33.08333333,48.04166667,34.75,62.625,33.41666667,60.75,,,43.27430556,50.4375,29.95652174,77,33.58333333,45.95454545
16/01/2015,39.08333333,50.375,28.83333333,66.5,,,33.65277778,5e-324,34.54166667,47.13636364,26.5,72.20833333,21.71428571,52.45833333,30.13043478,71.76190476,34.7826087,54.80952381,,,38.55555556,47,29.72916667,73.91666667,35.375,52.70833333
17/01/2015,52.5,60.15384615,28.66666667,72.375,,,39.34027778,0,49,57.83333333,26.58333333,78.125,32.20833333,62.125,34.125,80.875,33.20833333,63.45833333,,,49.48958333,59.72916667,30.1875,82.79166667,40.45833333,71.04166667
18/01/2015,46.95238095,55.45454545,31.27272727,50.625,,,37.45454545,0,49.36363636,55.75,29.36363636,54.25,34.5,44.33333333,32.36363636,55.41666667,38.81818182,44.375,,,44.02083333,48.625,32.06818182,59.79166667,40.72727273,57
19/01/2015,27.875,62.375,18.66666667,71.95238095,,,25.70833333,0,32.83333333,70.86956522,20.5,61.125,25.58333333,47.20833333,24.95833333,65.54166667,20.16666667,63.66666667,,,33.4375,56.02083333,23.33333333,66.91666667,31.29166667,57.20833333
20/01/2015,47.75,67.83333333,30.41666667,83.625,,,38.63888889,0,46.60416667,64,26.54166667,88.95833333,35.83333333,66.45833333,37.66666667,91.70833333,33.91666667,69.75,,,48.38541667,64.41666667,35.8125,90.08333333,44.375,68.41666667
21/01/2015,40.66666667,51.625,27.25,64.04166667,,,34.68055556,0,36.89583333,54.7826087,24.20833333,65.875,30.54166667,54.04166667,35.20833333,91.80952381,26.91666667,52.08333333,,,43.875,50.02083333,25.83333333,71.33333333,38.06666667,57.5
22/01/2015,24.66666667,34.5,21.08333333,56.5,,,23.43055556,0,28.29166667,27.41176471,16.54166667,44.54545455,22.29166667,36.79166667,27.91304348,53,17.79166667,35.66666667,,,30.88541667,30.72916667,19.52083333,52.23809524,,
23/01/2015,23.25,36.17391304,18.45833333,54.69565217,,,20.22222222,5e-324,22.75,30.65217391,16.125,44.82608696,21.25,35.58333333,22.75,57.39130435,18.25,30.66666667,,,25.89236111,34.1875,17.3125,59.04166667,25.70833333,39.54166667
24/01/2015,21.70833333,32.61904762,18.04166667,50.79166667,,,21.41666667,5e-324,20.29166667,26.36363636,16.25,54.66666667,19.375,44.875,20.91666667,61.2173913,20.33333333,36.41666667,,,24.3125,35.45833333,16.52083333,78.66666667,23.04166667,42.39130435
25/01/2015,30,50.16666667,26.59090909,64.45833333,,,28.28787879,0,33,41.17391304,23.59090909,54.41666667,26.63636364,43.04166667,26.59090909,56.95833333,25.27272727,46.16666667,,,28.1875,45.16666667,27.31818182,65.65217391,31.68181818,50.58333333
26/01/2015,31.5,44.625,24.04166667,51.08333333,,,27.38888889,0,34.08333333,45.14285714,21.625,45.15,26.25,36.125,25.625,56.95833333,27.20833333,41.625,,,31.54166667,37.95833333,25.41666667,58.20833333,33.625,43.95833333
27/01/2015,22.66666667,44.2173913,16.04166667,68.08333333,,,21.05555556,0,26.375,39.29166667,16.29166667,56.72727273,22.125,45.20833333,21.79166667,60.625,16.375,49.08333333,,,23.96527778,45.72916667,20.64583333,69.41666667,25.5,49.66666667
28/01/2015,23,40.64705882,15.70833333,46.5,,,17.63888889,0,24.79166667,32.83333333,13.625,48.375,17.25,37.66666667,15.41666667,56.11111111,16.75,35.20833333,,,23.98958333,32.6875,14.83333333,60.33333333,19.95833333,43.58333333
29/01/2015,20.41666667,35.92857143,13.25,42.125,,,16.98611111,0,20.41666667,24.66666667,14.04166667,42.3,15.91666667,40.25,15.58333333,51.72222222,15.875,29.20833333,,,21.38888889,27.08333333,14.41666667,53.875,18.58333333,38
30/01/2015,27.375,54.86956522,20.54166667,56.95833333,,,24.40277778,0,28.5,57.83333333,17.875,,22.79166667,43.875,23.29166667,59.27272727,22.29166667,43.45833333,,,32.16666667,50.625,20.1875,65.58333333,28.625,52.875
31/01/2015,28.25,48.08695652,25.04166667,52,,,26.05555556,5e-324,28.91666667,39.875,20.29166667,,26.41666667,46.25,28.125,61.65217391,21.29166667,44.66666667,,,31.36458333,40.22916667,23.0625,58.45833333,32.41666667,50.82608696
01/02/2015,22.18181818,,18.77272727,32.625,,,22.56060606,5e-324,22.81818182,18.95,17.31818182,,22.77272727,27.20833333,24.13636364,38.7826087,16.59090909,22.58333333,,,27.95833333,18.91666667,19.13636364,38.125,28.77272727,34.47826087
02/02/2015,23.16666667,,18.25,35.20833333,,,20.69444444,0,21.625,28.52380952,14.79166667,,19.16666667,28.875,19.79166667,41.36363636,16.45833333,29.79166667,,,26.1875,26.54166667,16.875,49,22.83333333,31.18181818
03/02/2015,11.16666667,,7.571428571,24.125,,,13.29166667,0,13.70833333,,8.625,,12.25,26.04166667,16.58333333,35,9.166666667,21.33333333,,,19.01736111,23.60416667,9.604166667,33.68181818,23.2173913,
04/02/2015,20.29166667,,18.20833333,49.75,,,18.36111111,0,19.79166667,34.66666667,15.375,,19.95833333,34.33333333,18.75,49.08695652,17.83333333,29.70833333,,,22.84722222,28.25,19.29166667,52.58333333,23.66666667,34.09090909
05/02/2015,32.625,,22.79166667,47.625,,,26.25,0,30.82608696,43.86956522,19.75,60.125,25.95833333,39,24.83333333,50.58333333,25.33333333,37.54166667,,,33.86805556,40.3125,24.83333333,57.875,27.66666667,47.41666667
06/02/2015,23.39130435,,20.25,48.66666667,,,26.31944444,0,27.375,58.95833333,19.04166667,60.875,26.375,38.20833333,25.5,52.41666667,22.54166667,39.25,,,31.87847222,43.70833333,23.1875,58.60869565,30.04166667,47.20833333
07/02/2015,30.75,,20.33333333,60.33333333,,,27.13888889,0,31.41666667,37.77272727,20.875,56.20833333,25.91666667,42.79166667,26,64.41666667,20.20833333,43.75,,,36.53125,42.16666667,22.72916667,65.08333333,33.58333333,63.68181818
08/02/2015,43.54545455,,28.27272727,58.875,,,37.66666667,5e-324,45.63636364,38.45833333,25.59090909,72.625,33.04545455,51.29166667,34.63636364,74.45833333,34.40909091,44.08333333,,,44.33333333,44.25,31.20454545,77.79166667,44.90909091,57.70833333
09/02/2015,29,,19.79166667,41.95833333,,,23.44444444,5e-324,30.45833333,36.95652174,17.58333333,55.17391304,20.16666667,40.16666667,20.29166667,55.91304348,22.08333333,31.41666667,,,32.04166667,34.6875,20.54166667,65.04347826,25.20833333,50.45833333
10/02/2015,39.91666667,56.66666667,22.375,54.79166667,,,32.47222222,0,35.75,48.33333333,21.41666667,59.79166667,27.625,37.58333333,28,53.25,27.625,44.70833333,,,44.36111111,45.6875,25.52083333,65.625,37.91666667,59.75
11/02/2015,35.91666667,48.5,26.5,58.75,,,29.22916667,0,36.16666667,46.20833333,20.125,72.5,27.16666667,52.58333333,27.83333333,71.04166667,25.20833333,46.875,,,40.12847222,42.45833333,27.25,72.33333333,36.54166667,66.95833333
12/02/2015,23.33333333,28.625,17.13043478,26.65217391,,,18.79861111,0,25.08333333,24.20833333,15,33.13043478,20.41666667,24.57142857,22.5,31.125,15.875,24.20833333,,,26.32291667,24.77083333,19.60416667,31.91666667,25,19.85714286
13/02/2015,21.79166667,62.375,8.555555556,53.70833333,,,18.67361111,0,21.27083333,51.54166667,12.45833333,69.08695652,17.29166667,48.25,18.125,63.91666667,15.04166667,51.66666667,,,24.20833333,44.3125,16.5,74.91666667,29.20833333,50.58823529
14/02/2015,13.95833333,74.83333333,,66.20833333,,,12.06944444,0,14.52083333,60.70833333,7.916666667,77.5,11.04166667,54.17391304,12.73913043,82.20833333,10.875,53.25,,,13.56944444,61.0625,8.854166667,69.5,17.54166667,64.33333333
15/02/2015,23.59090909,64.04761905,,62,,,23.22727273,0,26.61363636,39.77083333,18.63636364,69.08333333,22.72727273,51.45833333,24.86363636,76.08695652,23.54545455,55.75,,,25.35416667,53.04166667,20.97727273,56.54166667,24.04545455,52.43478261
16/02/2015,22.58333333,28.16666667,,33.45833333,,,23.45833333,5e-324,21.4375,23.20833333,16.08333333,42.60869565,21.90909091,34.70833333,23.25,47.25,17.875,23.08333333,,,27.55208333,24.97916667,19.45833333,53.75,27,34.4
17/02/2015,20.33333333,31.73913043,16.58333333,27.35,,,18.40972222,5e-324,20.85416667,21.08333333,14.75,34.91304348,21.25,29.16666667,22.54166667,42,15.375,25.375,,,26.32291667,27.5,18.91666667,29,21.875,32.45454545
18/02/2015,35.45833333,48.33333333,28.95833333,67.58333333,,,31.39583333,0,30.4375,41.4375,24.45833333,60.91666667,29.56521739,44.47826087,31.45833333,63.45833333,28.58333333,45.41666667,,,37.34375,44.75,30.54166667,46.41666667,30.04347826,42.27272727
19/02/2015,39.29166667,57.69565217,29.29166667,60.25,,,37.51388889,0,39.33333333,48.60416667,26.625,61.09090909,37.16666667,50.5,32.86956522,68.39130435,32.29166667,44.375,,,43.34027778,50.14583333,33.27083333,52.08333333,46.125,55.375
20/02/2015,40.33333333,50.71428571,29.33333333,68.66666667,,,35.01388889,0,35.5,41.1875,23.08333333,66.95833333,34.41666667,48.83333333,26.21052632,66.54166667,27.54166667,48.31578947,,,43.18055556,46.66666667,31.29166667,50.7826087,49.79166667,54.22727273
21/02/2015,48.625,49.43478261,32.20833333,56.75,,,44.375,0,49.5625,41.5625,29.29166667,60.33333333,40.08333333,46.875,42.95833333,65.91666667,35.33333333,44.45833333,,,47.43055556,49.66666667,35.125,47.04166667,41.47826087,49.5
22/02/2015,46.18181818,42.59090909,32.68181818,48.625,,,41.06818182,0,43.13636364,41.20833333,28.22727273,52.13636364,38.72727273,43.83333333,42.81818182,60.29166667,35.90909091,39.95833333,,,41.89583333,45.47619048,32.70454545,45.20833333,47.18181818,47.14285714
23/02/2015,31.45833333,50.70833333,18.875,54.625,,,27.90277778,0,29.625,45.4375,18.375,58.36363636,26.91666667,39.91666667,25.41176471,45.625,22.33333333,39.75,,,39.25694444,40.5625,20.625,41.84210526,37.5,64.10526316
24/02/2015,37.29166667,61.45833333,24.04166667,67.375,,,33.40277778,5e-324,39.3125,53.16666667,23.83333333,80.04166667,32.66666667,58.79166667,,,27.625,53.54166667,,,40.78472222,58.41666667,29.89583333,55.20833333,36.95833333,71.33333333
25/02/2015,33.08333333,57.90909091,28.41666667,55.83333333,,,32.86111111,5e-324,42.29166667,44.66666667,23.125,67.60869565,30.625,47.5,35.20833333,63.04761905,27.58333333,44.66666667,,,43.27083333,43.27083333,26.89583333,45.4,44.20833333,64.04166667
26/02/2015,30.5,24,31.45833333,46.625,,,31.56944444,0,40.375,37.125,26.58333333,59.28571429,33.16666667,40.58333333,36.41666667,57.125,31.125,34.45833333,,,39.18055556,36.91666667,28.72916667,41.77777778,40.45833333,46.47826087
27/02/2015,27.20833333,44.68421053,22.41666667,51.25,,,25.02777778,0,26.58333333,33.85416667,18.66666667,57.30434783,21.31578947,39.5,27.66666667,50.75,19.73913043,35.69565217,,,32.33333333,42.20833333,20.91666667,41.15,33.20833333,34.82608696
28/02/2015,32.375,35.7,24.29166667,49.25,,,28.63194444,0,34.33333333,31.72916667,19.54166667,47,27.29166667,34.75,27.54166667,54.82608696,23.91666667,32.79166667,,,36.32291667,33.27083333,24.33333333,45.58333333,32.83333333,40.91304348
01/03/2015,51.77272727,45.82608696,39.09090909,46.83333333,,,48.57575758,0,49.20454545,50.58333333,31.18181818,55.16666667,42.47619048,43.52173913,48,58,41.22727273,40.625,,,47.67013889,42.0625,40.29545455,53.375,44.13636364,48.41666667
02/03/2015,44.5,48.04761905,33.45833333,57.29166667,,,41.22222222,0,44.45833333,48.3,29.95833333,62.58333333,39.375,48,40.41666667,70.16666667,34.95833333,44.95833333,,,46.48958333,39.16666667,35.10416667,69.91666667,38.58333333,51.39130435
03/03/2015,40.68421053,74.04347826,37.83333333,74.125,,,42.98611111,0,55.52083333,70.47727273,31.45833333,71.625,41.33333333,54.58333333,45.20833333,73.5,,,,,47.36111111,60.25,40.22916667,76.59090909,42.91666667,53.91666667
04/03/2015,52.33333333,64.75,42.16666667,72.70833333,,,48.52777778,5e-324,53.33333333,57.47916667,35,76.29166667,48.70833333,53.91666667,53.125,74.125,46.04166667,59.91666667,,,50.85416667,54.95652174,44.5625,77.08333333,49.45833333,64.47826087
05/03/2015,36.5,60.7826087,22.95833333,64.41666667,,,28.83333333,0,37.22916667,59.41666667,20.08333333,73.66666667,26.5,58.91666667,28.41666667,75.83333333,25.70833333,54.33333333,,,37.49652778,58.0625,26.02083333,70.125,33.91666667,73.79166667
06/03/2015,37.58333333,69.25,15.89473684,64.20833333,,,32,0,39.64583333,65.45833333,20.54166667,70.58333333,29.41666667,51.29166667,32.125,63.375,28.20833333,58.91666667,,,36.08333333,60.0625,29.27083333,64.41666667,33.79166667,63.90909091
07/03/2015,34.79166667,59.25,25.29166667,61.33333333,,,29.58333333,0,35.97916667,58.125,19.83333333,69.54166667,27.79166667,42.29166667,29.625,53.82608696,25.875,51.5,,,32.32291667,50,26.33333333,51.625,31.43478261,56.36363636
08/03/2015,42.22727273,46.17391304,33.90909091,41.70833333,,,37.12121212,0,40.40909091,45.45833333,25.86363636,45.08695652,35.72727273,36.29166667,34.71428571,44.27272727,33.68181818,39.75,,,36.125,34.72916667,33.06818182,41.29166667,31.72727273,43.875
