,date,Cases/100k_ÁLVARO OBREGÓN,ASMA/100k_ÁLVARO OBREGÓN,Cases/100k_AZCAPOTZALCO,ASMA/100k_AZCAPOTZALCO,Cases/100k_BENITO JUÁREZ,ASMA/100k_BENITO JUÁREZ,Cases/100k_COYOACÁN,ASMA/100k_COYOACÁN,Cases/100k_CUAJIMALPA DE MORELOS,ASMA/100k_CUAJIMALPA DE MORELOS,Cases/100k_CUAUHTÉMOC,ASMA/100k_CUAUHTÉMOC,Cases/100k_GUSTAVO A. MADERO,ASMA/100k_GUSTAVO A. MADERO,Cases/100k_IZTACALCO,ASMA/100k_IZTACALCO,Cases/100k_IZTAPALAPA,ASMA/100k_IZTAPALAPA,Cases/100k_LA MAGDALENA CONTRERAS,ASMA/100k_LA MAGDALENA CONTRERAS,Cases/100k_MIGUEL HIDALGO,ASMA/100k_MIGUEL HIDALGO,Cases/100k_MILPA ALTA,ASMA/100k_MILPA ALTA,Cases/100k_TLÁHUAC,ASMA/100k_TLÁHUAC,Cases/100k_TLALPAN,ASMA/100k_TLALPAN,Cases/100k_VENUSTIANO CARRANZA,ASMA/100k_VENUSTIANO CARRANZA,Cases/100k_XOCHIMILCO,ASMA/100k_XOCHIMILCO,Cases/100k_TOTAL,ASMA/100k_TOTAL
10,2012-01-06,0.8000192004608111,,10.245876034895954,0.07381418969176587,0.7187074764743087,,3.6155725998760846,0.024271634650700126,0.5019475565192949,,8.26208846819002,,3.0915166207662326,0.012682757994037978,11.784356522897516,,2.8995529217645912,,2.4601658151759427,,8.231830292586688,,5.075148448092107,,5.807634550447602,0.08168731131754962,3.5445071953496066,,6.0852449194056115,,,,4.103758717824317,0.0033118857703340093
11,2012-01-07,1.3333653341013518,,12.245071358778091,0.036907094845882935,1.1978457941238478,,3.6155725998760846,0.024271634650700126,,,12.76868217811185,,8.329919783731238,0.012682757994037978,14.346173158310021,,4.157849472719036,0.008079784744097145,0.4100276358626571,,5.213492518638236,,6.525190861832709,,3.0420942883296966,,7.38438999031168,,5.851197037890011,,,,5.583802845564235,0.0016559428851670047
12,2012-01-08,1.7333749343317573,,14.244266682660228,0.07381418969176587,0.9582766352990782,,1.8077862999380423,0.024271634650700126,,,8.63763794401684,0.027732037901623617,7.041787858411974,0.025365515988075956,18.701261438511278,,2.7354272846835763,0.01615956948819429,2.4601658151759427,0.06055607940030736,2.4695490877760062,,7.97523327557331,,2.765540262117906,,5.021385193411943,,9.127867379108418,0.06913203334069816,,,4.989542703365632,0.0033118857703340093
13,2012-01-09,1.7333749343317573,,14.244266682660228,0.07381418969176587,1.4374149529486173,,4.108605227131914,0.04854326930140025,0.5019475565192949,,9.388736895670478,,7.728791551915581,0.012682757994037978,15.370899812475022,,3.5013469243949777,0.008079784744097145,3.280221086901257,,7.683041606414242,,12.325360516795117,,5.807634550447602,,7.236702190505446,0.021811686211606136,11.936441957295623,0.03456601667034908,1.6829633618876119,,6.133213165710113,0.0033118857703340093
14,2012-01-10,1.8667114677418926,,12.494970774263358,0.11072128453764879,0.9582766352990782,,2.6295073453644253,0.024271634650700126,0.5019475565192949,,16.14862746055322,,6.268908703220416,,10.759629868732516,,2.8448443760709194,0.008079784744097145,2.0501381793132856,,9.32940766493158,,4.350127241221806,,4.4248644193886495,,6.498263191474279,0.021811686211606136,9.595963142139619,,,,5.426828468379698,0.004967828655501013
15,2012-01-11,1.466701867511487,,12.744870189748625,0.036907094845882935,1.4374149529486173,,4.601637854387744,0.04854326930140025,,,10.327610585237526,,6.0971577798445145,,6.404541588531259,,3.173095650232949,0.008079784744097145,2.0501381793132856,,6.311069890983127,,5.800169654962407,,7.743512733930137,0.04084365565877481,6.793638791086746,0.04362337242321227,8.659771616077217,0.03456601667034908,,,5.0680298919579,0.0016559428851670047
16,2012-01-12,1.2000288006912165,,11.995171943292824,0.036907094845882935,0.4791383176495391,,3.9442610180466375,,0.5019475565192949,,7.886538992363202,,6.526535088284269,0.025365515988075956,16.139444803098772,,2.2977589191342043,,3.280221086901257,,4.66470383246579,,15.95046655114662,,6.360742602871183,0.04084365565877481,8.122828989342848,,9.830011023655219,0.03456601667034908,,,5.314703913247886,0.0016559428851670047
17,2012-01-13,1.8667114677418926,,16.243462006542366,0.036907094845882935,0.9582766352990782,,3.6155725998760846,0.04854326930140025,1.0038951130385898,,5.821016875315697,,6.3547841649083665,0.025365515988075956,10.503448205191265,,3.829598198557007,,1.2300829075879713,,9.878196351104025,0.04052469680968108,12.325360516795117,,4.148310393176859,0.04084365565877481,6.498263191474279,0.021811686211606136,9.361915260624018,0.06913203334069816,4.80846674825032,,5.583802845564235,0.0016559428851670047
18,2012-01-15,1.466701867511487,,13.494568436204426,0.07381418969176587,0.7187074764743087,,,,,,14.458654819332537,,7.041787858411974,,20.49453308330003,,2.6260101932962336,0.008079784744097145,1.6401105434506285,,7.683041606414242,0.04052469680968108,6.525190861832709,,1.9358781834825343,,7.089014390699213,,14.276920772451627,0.06913203334069816,,,5.740777222748771,0.0033118857703340093
19,2012-01-17,0.8000192004608111,,12.245071358778091,0.036907094845882935,1.1978457941238478,,6.2450799452405095,0.024271634650700126,,,11.642033750631393,,7.299414243475827,0.012682757994037978,10.503448205191265,,3.22780419592662,,2.4601658151759427,0.06055607940030736,9.055013321845356,0.08104939361936216,6.525190861832709,,5.531080524235812,0.04084365565877481,7.827453389730381,,3.744766104249607,0.10369805001104725,5.529736760487867,,5.662290034156503,0.0016559428851670047
20,2012-01-18,0.13333653341013518,,12.494970774263358,0.036907094845882935,1.6769841117733868,,3.1225399726202547,0.024271634650700126,,,11.078709536891164,,6.0971577798445145,0.012682757994037978,10.247266541650015,0.03783490623910808,3.5560554700886495,0.01615956948819429,2.0501381793132856,,8.231830292586688,,7.97523327557331,,4.148310393176859,0.08168731131754962,8.270516789149081,0.04362337242321227,6.553340682436812,0.03456601667034908,5.048890085662835,,5.359553735300611,0.0016559428851670047
21,2012-01-19,1.6000384009216222,,13.994367267174962,0.036907094845882935,1.1978457941238478,,3.1225399726202547,0.024271634650700126,,,10.703160061064345,,7.8146670136035326,0.012682757994037978,12.296719849980018,0.07566981247821616,3.829598198557007,,4.920331630351885,,13.99411149739737,,7.25021206870301,,5.254526498024021,0.08168731131754962,5.31676079302441,,11.468346194264422,0.03456601667034908,3.3659267237752237,,6.155638076736476,0.0016559428851670047
22,2012-01-20,2.8000672016128387,,14.244266682660228,0.036907094845882935,0.9582766352990782,,5.75204731798468,0.04854326930140025,,,10.515385323150936,0.055464075803247234,5.925406856468612,0.025365515988075956,8.197813233320012,0.03783490623910808,2.4618845562152187,,0.8200552717253142,,8.506224635672911,,10.875318103054514,,4.9779724718122305,,5.907511992249344,0.021811686211606136,8.659771616077217,,3.8467733986002557,,5.359553735300611,0.0016559428851670047
23,2012-01-21,0.6666826670506759,,12.245071358778091,0.11072128453764879,1.4374149529486173,,0.8217210454263828,,,,5.069917923662058,,9.360425323986648,0.05073103197615191,16.651808130181273,,3.5013469243949777,,3.280221086901257,0.12111215880061472,7.408647263328019,0.04052469680968108,10.875318103054514,,1.382770131058953,,6.645950991280512,0.04362337242321227,11.468346194264422,0.03456601667034908,2.163810036712644,,5.471678290432423,0.004967828655501013
24,2012-01-22,1.2000288006912165,,13.494568436204426,0.07381418969176587,1.6769841117733868,,0.9860652545116594,,,,8.07431373027661,0.027732037901623617,8.244044322043287,0.012682757994037978,13.57762816768627,,3.118387104539277,0.01615956948819429,1.2300829075879713,,9.32940766493158,0.04052469680968108,8.700254482443611,,3.318648314541487,,7.5320777901179135,0.04362337242321227,11.000250431233221,0.03456601667034908,1.6829633618876119,,5.505315656971966,0.0033118857703340093
25,2012-01-23,0.5333461336405407,,12.245071358778091,0.07381418969176587,2.156122429422926,,4.272949436217191,0.0970865386028005,1.0038951130385898,,10.890934798977755,,5.753655933092711,0.012682757994037978,14.858536485392522,,3.829598198557007,0.024239354232291434,2.0501381793132856,0.06055607940030736,7.957435949500465,0.04052469680968108,13.775402930535718,,9.955944943624461,0.12253096697632443,8.418204588955316,,9.361915260624018,,2.163810036712644,,6.032301066091482,0.0033118857703340093
26,2012-01-24,1.3333653341013518,,17.74285849945397,0.14762837938353174,,,3.286884181705531,0.024271634650700126,0.5019475565192949,,6.384341089055925,,6.69828601166017,,10.759629868732516,,3.391929833007635,,2.0501381793132856,,11.25016806653514,0.08104939361936216,2.9000848274812037,,5.531080524235812,0.04084365565877481,7.827453389730381,0.06543505863481841,12.638585601842424,0.06913203334069816,6.010583435312899,,5.83047686685422,0.006623771540668019
27,2012-01-25,2.400057601382433,,12.494970774263358,0.07381418969176587,,,2.9581957635349783,0.024271634650700126,0.5019475565192949,,14.458654819332537,,6.526535088284269,0.012682757994037978,9.222539887485013,,4.540809292574737,,3.280221086901257,,8.780618978759135,0.04052469680968108,10.875318103054514,,6.084188576659393,0.04084365565877481,9.304331387792717,0.021811686211606136,11.234298312748821,,1.6829633618876119,,6.211700354302382,0.0033118857703340093
28,2012-01-26,4.533442135944596,,14.494166098145495,0.07381418969176587,1.1978457941238478,,2.4651631362791484,0.024271634650700126,0.5019475565192949,,8.82541268193025,,6.69828601166017,,14.346173158310021,,3.0636785588456057,,2.4601658151759427,,11.25016806653514,0.08104939361936216,5.800169654962407,,9.40283689120088,,6.793638791086746,,9.595963142139619,0.13826406668139632,3.1255033863627077,,6.043513521604663,0.0033118857703340093
29,2012-01-27,3.4667498686635145,,10.995574281351756,0.07381418969176587,1.4374149529486173,,2.793851554449702,0.024271634650700126,,,9.576511633583888,0.027732037901623617,6.526535088284269,0.012682757994037978,5.892178261448758,,3.4466383787013064,,2.8701934510386,,10.975773723448917,0.08104939361936216,9.425275689313912,,4.4248644193886495,,6.793638791086746,,11.468346194264422,0.03456601667034908,6.491430110137931,,5.651077578643322,0.0033118857703340093
30,2012-01-28,1.3333653341013518,,9.496177788440152,0.07381418969176587,1.9165532705981565,,2.6295073453644253,0.07281490395210037,0.5019475565192949,,9.764286371497297,0.027732037901623617,6.870036935036072,0.03804827398211393,11.015811532273766,,3.610764015782321,0.008079784744097145,1.6401105434506285,,7.683041606414242,,10.150296896184214,,4.9779724718122305,,7.827453389730381,0.021811686211606136,7.255484326983614,0.03456601667034908,,,5.180154447089712,0.0033118857703340093
31,2012-01-29,1.7333749343317573,,11.995171943292824,0.036907094845882935,0.7187074764743087,,0.16434420908527658,,,,11.454259012717984,,8.072293398667385,0.025365515988075956,9.222539887485013,,3.610764015782321,,1.2300829075879713,,6.0366755478969045,0.12157409042904321,5.075148448092107,,1.382770131058953,,5.907511992249344,,6.787388563952413,,,,4.798930959641551,0.0016559428851670047
32,2012-01-30,2.5333941347925686,,12.494970774263358,0.07381418969176587,1.1978457941238478,,0.9860652545116594,,0.5019475565192949,,4.31881897200842,,5.496029548028858,0.025365515988075956,10.759629868732516,0.03783490623910808,2.6260101932962336,0.008079784744097145,1.6401105434506285,,9.32940766493158,,4.350127241221806,,7.743512733930137,0.04084365565877481,6.941326590892979,0.021811686211606136,8.659771616077217,0.03456601667034908,5.529736760487867,,4.899843059260181,0.0033118857703340093
33,2012-01-31,2.000048001152028,,8.996378957469618,0.07381418969176587,1.1978457941238478,,2.300818927193872,0.04854326930140025,,,9.764286371497297,,6.268908703220416,0.05073103197615191,9.222539887485013,0.03783490623910808,2.243050373440533,,0.4100276358626571,,6.5854642340693506,0.04052469680968108,4.350127241221806,,5.807634550447602,0.04084365565877481,4.430633994187008,0.021811686211606136,7.489532208499214,0.03456601667034908,6.972276784962963,0.07101518744905243,4.653169037970195,0.0033118857703340093
34,2012-02-01,0.8000192004608111,,10.245876034895954,0.036907094845882935,0.9582766352990782,,1.3147536726822127,0.04854326930140025,,,7.323214778622973,,5.667780471404759,0.025365515988075956,7.941631569778761,,2.680718738989905,0.008079784744097145,0.4100276358626571,,13.719717154311146,0.04052469680968108,7.25021206870301,,6.360742602871183,0.08168731131754962,3.101443795930906,,7.021436445468013,0.10369805001104725,2.644656711537676,,4.3728576501406655,0.0016559428851670047
35,2012-02-02,1.2000288006912165,,11.745272527807556,0.07381418969176587,0.9582766352990782,,3.9442610180466375,0.0970865386028005,1.0038951130385898,,8.44986320610343,,5.581905009716809,0.025365515988075956,7.685449906237511,,2.0242161906658467,0.008079784744097145,1.6401105434506285,,7.957435949500465,0.04052469680968108,7.97523327557331,,5.254526498024021,,4.2829461943807745,0.04362337242321227,6.787388563952413,0.06913203334069816,4.087196736012771,,4.496194660785659,0.0033118857703340093
36,2012-02-03,1.0666922672810815,,8.996378957469618,0.07381418969176587,0.7187074764743087,,1.150409463596936,0.04854326930140025,,,7.886538992363202,,4.809025854525251,,4.098906616660006,,2.8995529217645912,,0.4100276358626571,,10.426985037276472,,7.97523327557331,,4.70141844560044,,5.021385193411943,0.08724674484642454,8.425723734561616,,2.8850800489501918,0.035507593724526214,4.148608539877042,0.0033118857703340093
37,2012-02-04,0.8000192004608111,,11.245473696837022,0.036907094845882935,1.6769841117733868,,1.150409463596936,,0.5019475565192949,,9.952061109410707,,2.8338902357023796,,8.710176560402513,,2.9542614674582626,0.01615956948819429,,,4.115915146293344,0.04052469680968108,5.800169654962407,,2.4889862359061152,,2.8060681963184386,,6.319292800921212,0.06913203334069816,,,3.5655608531916196,0.0016559428851670047
38,2012-02-05,0.8000192004608111,,9.746077203925418,0.036907094845882935,0.7187074764743087,,2.9581957635349783,0.04854326930140025,,,4.13104423409501,,5.667780471404759,0.025365515988075956,10.247266541650015,,2.571301647602562,0.03231913897638858,1.2300829075879713,,7.957435949500465,,5.800169654962407,,2.2124322096943247,,3.9875705947683073,,7.489532208499214,0.13826406668139632,1.20211668706258,,3.9579967961529614,0.0016559428851670047
39,2012-02-06,0.9333557338709463,,10.49577545038122,0.11072128453764879,0.23956915882476956,,3.6155725998760846,0.04854326930140025,,,10.515385323150936,,5.8395313947806615,0.025365515988075956,8.453994896861262,,2.3524674648278756,0.008079784744097145,0.4100276358626571,,8.231830292586688,,4.350127241221806,,7.743512733930137,0.16337462263509925,3.101443795930906,0.021811686211606136,7.021436445468013,0.06913203334069816,,,4.350432739114304,0.004967828655501013
40,2012-02-07,0.13333653341013518,,7.247083049072748,0.036907094845882935,0.4791383176495391,,2.4651631362791484,0.04854326930140025,0.5019475565192949,,6.008791613229106,,3.6926448525818887,0.012682757994037978,8.197813233320012,,2.4071760105215474,0.008079784744097145,2.0501381793132856,,9.878196351104025,0.08104939361936216,3.625106034351505,,3.0420942883296966,,5.169072993218176,0.021811686211606136,10.29810678668642,0.06913203334069816,3.6063500611877397,,3.9243594296134177,0.0016559428851670047
41,2012-02-14,0.40000960023040555,,6.4973848026169465,0.036907094845882935,1.1978457941238478,,3.1225399726202547,0.04854326930140025,,,7.886538992363202,,4.980776777901152,0.012682757994037978,1.7932716447887527,,1.9147990992785036,,1.6401105434506285,,5.213492518638236,0.04052469680968108,7.25021206870301,0.1070767868555349,1.6593241572707436,,5.464448592830643,,7.255484326983614,0.03456601667034908,4.327620073425288,,3.587985764217982,0.0016559428851670047
42,2012-02-15,1.2000288006912165,,9.746077203925418,0.036907094845882935,1.1978457941238478,,3.286884181705531,0.04854326930140025,,,9.013187419843659,,5.667780471404759,0.03804827398211393,7.429268242696261,,2.5165931019088905,0.01615956948819429,2.4601658151759427,,7.134252920241797,0.04052469680968108,4.350127241221806,,1.382770131058953,,3.8398827949620737,0.06543505863481841,7.957627971530415,0.06913203334069816,3.8467733986002557,,4.271945550522035,0.0016559428851670047
43,2012-02-16,0.26667306682027037,,8.996378957469618,0.11072128453764879,0.4791383176495391,,4.765982063473021,0.024271634650700126,1.0038951130385898,,4.694368447835239,,4.465524007773447,0.012682757994037978,4.355088280201256,,2.6260101932962336,,3.280221086901257,,6.859858577155573,0.12157409042904321,5.075148448092107,,3.8717563669650685,0.04084365565877481,4.2829461943807745,,5.617149156374411,0.06913203334069816,3.1255033863627077,,3.7337476858893375,0.004967828655501013
44,2012-02-17,1.3333653341013518,,7.996781295528549,0.036907094845882935,0.9582766352990782,,2.9581957635349783,0.024271634650700126,1.0038951130385898,,7.886538992363202,,5.152527701277054,0.03804827398211393,7.429268242696261,,3.0636785588456057,0.01615956948819429,0.8200552717253142,,4.9390981755520125,,8.700254482443611,,5.254526498024021,0.04084365565877481,6.645950991280512,0.04362337242321227,7.723580090014814,0.03456601667034908,0.7212700122375479,,4.316795372574759,0.0016559428851670047
45,2012-02-18,0.13333653341013518,,7.247083049072748,0.036907094845882935,0.9582766352990782,,0.4930326272558297,0.07281490395210037,,,2.4410715928743243,,6.011282318156563,,9.222539887485013,,2.3524674648278756,,0.8200552717253142,,6.859858577155573,0.08104939361936216,2.175063620610903,,3.0420942883296966,0.12253096697632443,4.873697393605709,,5.14905339334321,,0.24042333741251598,,3.3188868319016334,0.0016559428851670047
46,2012-02-19,0.8000192004608111,,12.744870189748625,0.07381418969176587,0.23956915882476956,,,,0.5019475565192949,,4.506593709921829,,5.238403162965005,0.05073103197615191,15.627081476016272,0.03783490623910808,3.5013469243949777,,,,1.6463660585173376,,4.350127241221806,,2.765540262117906,0.08168731131754962,5.75982419244311,0.04362337242321227,8.659771616077217,0.03456601667034908,1.6829633618876119,,4.193458361929767,0.0033118857703340093
47,2012-02-20,1.2000288006912165,,15.993562591057097,0.036907094845882935,0.9582766352990782,,2.793851554449702,0.024271634650700126,0.5019475565192949,,8.26208846819002,,6.870036935036072,0.012682757994037978,10.759629868732516,,2.4618845562152187,0.03231913897638858,0.4100276358626571,,6.311069890983127,0.08104939361936216,7.97523327557331,,7.743512733930137,0.08168731131754962,7.827453389730381,0.08724674484642454,7.255484326983614,,,,5.079242347471081,0.0016559428851670047
48,2012-02-21,0.9333557338709463,,10.745674865866487,0.036907094845882935,0.9582766352990782,,2.793851554449702,0.07281490395210037,,,11.642033750631393,,5.753655933092711,0.025365515988075956,10.759629868732516,,1.5865478251164744,,2.4601658151759427,0.06055607940030736,6.311069890983127,0.1620987872387243,2.175063620610903,,4.9779724718122305,0.16337462263509925,4.873697393605709,,7.489532208499214,0.10369805001104725,,,4.328007828087941,0.0016559428851670047
49,2012-02-22,0.8000192004608111,,10.745674865866487,0.036907094845882935,0.4791383176495391,,2.793851554449702,0.0970865386028005,,,7.135440040709564,,4.894901316213201,0.012682757994037978,10.247266541650015,,1.641256370810146,,2.8701934510386,,3.5671264601208983,0.08104939361936216,5.075148448092107,,4.70141844560044,,4.1352583945745405,0.04362337242321227,8.659771616077217,0.03456601667034908,4.327620073425288,,4.03648398474523,0.0016559428851670047
50,2012-02-23,0.5333461336405407,,11.495373112322289,0.036907094845882935,0.23956915882476956,,4.765982063473021,0.024271634650700126,0.5019475565192949,,5.821016875315697,,4.637274931149348,,4.867451607283757,,2.7354272846835763,,1.6401105434506285,,4.390309489379567,,3.625106034351505,,3.5952023407532776,0.08168731131754962,5.169072993218176,0.04362337242321227,8.893819497592817,,,,3.879509607560693,0.0016559428851670047
51,2012-02-24,0.5333461336405407,,7.496982464558015,0.036907094845882935,0.23956915882476956,,4.930326272558297,0.04854326930140025,,,7.323214778622973,,6.612410549972219,,8.710176560402513,,2.680718738989905,,1.2300829075879713,,2.7439434308622292,,6.525190861832709,,6.084188576659393,0.08168731131754962,3.9875705947683073,0.04362337242321227,7.255484326983614,0.10369805001104725,4.087196736012771,,4.2943704615483975,0.0016559428851670047
52,2012-02-25,0.40000960023040555,,10.245876034895954,0.14762837938353174,,,0.8217210454263828,,,,8.26208846819002,0.027732037901623617,6.011282318156563,,6.91690491561376,,1.860090553584832,0.01615956948819429,0.4100276358626571,,6.859858577155573,0.08104939361936216,3.625106034351505,,1.9358781834825343,,2.8060681963184386,,6.787388563952413,0.13826406668139632,0.9616933496500639,,3.520711031138895,0.006623771540668019
53,2012-02-26,1.2000288006912165,,11.995171943292824,0.07381418969176587,0.7187074764743087,,0.16434420908527658,,,,8.07431373027661,,5.8395313947806615,0.012682757994037978,6.404541588531259,,1.860090553584832,0.01615956948819429,0.8200552717253142,,8.780618978759135,,5.800169654962407,,1.9358781834825343,,3.69219499515584,,6.787388563952413,0.03456601667034908,7.453123459787995,,4.092546262311136,0.0033118857703340093
54,2012-02-27,0.9333557338709463,,13.994367267174962,0.036907094845882935,1.4374149529486173,,2.300818927193872,0.024271634650700126,1.5058426695578846,,10.515385323150936,0.027732037901623617,5.152527701277054,0.012682757994037978,6.148359924990009,0.03783490623910808,2.13363328205319,,1.2300829075879713,,11.798956752707586,0.08104939361936216,5.800169654962407,,3.318648314541487,,5.464448592830643,0.04362337242321227,9.127867379108418,0.06913203334069816,3.6063500611877397,,4.731656226562464,0.0016559428851670047
55,2012-02-28,0.9333557338709463,,12.744870189748625,0.036907094845882935,0.4791383176495391,,2.793851554449702,0.024271634650700126,,,8.63763794401684,,4.7231503928373,0.012682757994037978,9.478721551026263,,2.0242161906658467,0.01615956948819429,1.6401105434506285,,10.975773723448917,0.08104939361936216,6.525190861832709,,4.148310393176859,0.08168731131754962,4.726009593799476,0.021811686211606136,5.14905339334321,,3.1255033863627077,0.035507593724526214,4.339220283601122,0.0016559428851670047
56,2012-02-29,0.26667306682027037,,12.245071358778091,0.07381418969176587,0.7187074764743087,,2.793851554449702,,,,9.013187419843659,,4.207897622709594,0.03804827398211393,10.247266541650015,,2.5165931019088905,,0.8200552717253142,,10.975773723448917,0.04052469680968108,5.075148448092107,,3.318648314541487,,5.612136392636877,,9.127867379108418,0.03456601667034908,5.7701600979003835,0.07101518744905243,4.6643814934833765,0.0033118857703340093
57,2012-03-01,0.8000192004608111,,9.746077203925418,0.036907094845882935,0.23956915882476956,,3.6155725998760846,0.024271634650700126,2.0077902260771796,,9.764286371497297,,7.728791551915581,0.012682757994037978,5.892178261448758,,1.641256370810146,,1.2300829075879713,,8.780618978759135,0.08104939361936216,5.075148448092107,,6.637296629082974,,4.726009593799476,0.04362337242321227,7.021436445468013,0.03456601667034908,3.8467733986002557,0.035507593724526214,4.60831921591747,0.0016559428851670047
